,t,ax,ay,az,gx,gy,gz
1651,4.008328914642334,5300,966,16834,-39,41,-149
1652,4.01326322555542,5124,930,16563,-20,23,-156
1653,4.0181989669799805,5124,930,16563,-20,23,-156
1654,4.023133993148804,5018,736,16291,-10,11,-178
1655,4.028069496154785,4834,470,16237,-12,4,-208
1656,4.033003807067871,4834,470,16237,7,-14,-252
1657,4.03794264793396,4500,277,16394,7,-14,-252
1658,4.042879581451416,4474,389,16474,32,-35,-318
1659,4.047811985015869,4436,402,16613,21,-30,-374
1660,4.052745580673218,4436,402,16613,21,-30,-374
1661,4.057680606842041,4432,239,16759,-25,3,-459
1662,4.062641620635986,4448,126,16886,-43,26,-510
1663,4.067574739456177,4448,126,16886,-43,26,-510
1664,4.072510719299316,4496,45,17207,-89,83,-571
1665,4.07746148109436,4479,-80,17418,-125,119,-589
1666,4.082399368286133,4479,-80,17418,-148,142,-596
1667,4.087332248687744,4229,-106,17263,-148,142,-596
1668,4.092267274856567,4188,-402,17073,-178,137,-602
1669,4.097218036651611,4004,-797,16836,-169,137,-609
1670,4.102156639099121,4004,-797,16836,-169,137,-609
1671,4.107091188430786,3684,-559,16541,-113,129,-623
1672,4.11202597618103,3570,-309,16543,-79,118,-635
1673,4.116959571838379,3570,-309,16543,-47,100,-645
1674,4.121893405914307,3536,-84,16451,-47,100,-645
1675,4.126831293106079,3466,-440,16520,-76,72,-654
1676,4.131767749786377,3292,-663,16627,-73,50,-665
1677,4.1367027759552,3292,-663,16627,-73,50,-665
1678,4.141638278961182,3424,-592,16617,-36,-13,-693
1679,4.146575212478638,3577,-370,16513,-24,-34,-706
1680,4.1515069007873535,3577,-370,16513,-43,-26,-715
1681,4.156441926956177,3692,-568,16319,-43,-26,-715
1682,4.161399602890015,3524,-296,16051,-13,-2,-727
1683,4.166338205337524,3328,-290,16272,-13,0,-725
1684,4.17126989364624,3328,-290,16272,-13,0,-725
1685,4.176203966140747,2966,-113,16773,1,-11,-711
1686,4.181138038635254,2986,62,16821,-23,-26,-695
1687,4.186072111129761,2986,62,16821,-23,-26,-695
1688,4.191032648086548,2880,149,16547,-71,-11,-634
1689,4.195986032485962,3034,152,16423,-126,28,-607
1690,4.200923442840576,3034,152,16423,-176,81,-544
1691,4.205857992172241,2817,-166,16957,-176,81,-544
1692,4.210795879364014,2654,-140,17284,-196,150,-465
1693,4.215728998184204,2398,-80,17198,-175,165,-407
